UserId,NumAnswers,NumAccepted,AcceptedPercent
3022,9,3,33.3333333333
3023,85,39,45.8823529412
3029,167,37,22.1556886228
3032,220,95,43.1818181818
3037,4,0,0.0
3041,76,30,39.4736842105
3043,5563,1551,27.8806399425
3044,72,25,34.7222222222
3045,15,2,13.3333333333
3046,19,3,15.7894736842
3047,61,9,14.7540983607
3050,228,45,19.7368421053
3051,38,12,31.5789473684
3052,11,8,72.7272727273
3055,349,71,20.3438395415
3056,69,15,21.7391304348
3075,5,2,40.0
3078,52,16,30.7692307692
3085,32,11,34.375
3086,46,11,23.9130434783
3087,56,19,33.9285714286
3093,80,28,35.0
3095,147,40,27.2108843537
3098,29,6,20.6896551724
3101,24,6,25.0
3105,55,15,27.2727272727
3106,11,2,18.1818181818
3109,107,34,31.7757009346
3111,24,8,33.3333333333
3114,59,12,20.3389830508
3118,50,19,38.0
3122,27,4,14.8148148148
3126,63,21,33.3333333333
3140,163,62,38.036809816
3146,845,206,24.3786982249
3150,33,3,9.09090909091
3153,1339,465,34.7274085138
3154,26,12,46.1538461538
3155,17,4,23.5294117647
3171,911,398,43.6882546652
3182,15,2,13.3333333333
3186,172,76,44.1860465116
3189,56,3,5.35714285714
3191,547,257,46.9835466179
3193,59,7,11.8644067797
3201,478,82,17.1548117155
3204,452,184,40.7079646018
3205,244,114,46.7213114754
3207,285,133,46.6666666667
3208,16,0,0.0
3211,44,28,63.6363636364
3215,87,23,26.4367816092
3218,21,5,23.8095238095
3219,36,19,52.7777777778
3225,447,43,9.61968680089
3226,113,16,14.1592920354
3232,103,7,6.79611650485
3233,59,3,5.08474576271
3238,24,8,33.3333333333
3241,181,48,26.5193370166
3244,345,157,45.5072463768
3260,35,2,5.71428571429
3262,6,0,0.0
3263,102,26,25.4901960784
3267,63,11,17.4603174603
3268,44,10,22.7272727273
3271,70,22,31.4285714286
3279,179,39,21.7877094972
3280,34,12,35.2941176471
3282,104,15,14.4230769231
3283,49,21,42.8571428571
3284,28,9,32.1428571429
3287,200,64,32.0
3291,95,16,16.8421052632
3295,330,94,28.4848484848
3305,28,3,10.7142857143
3306,69,17,24.6376811594
3312,428,114,26.6355140187
3314,25,6,24.0
3315,54,23,42.5925925926
3320,258,78,30.2325581395
3333,1184,274,23.1418918919
3340,178,65,36.5168539326
3343,76,15,19.7368421053
3347,249,30,12.0481927711
3351,4,2,50.0
3354,159,31,19.4968553459
3355,57,10,17.5438596491
3362,33,8,24.2424242424
3363,10,2,20.0
3366,11,1,9.09090909091
3378,27,8,29.6296296296
3381,350,130,37.1428571429
3389,46,11,23.9130434783
3390,81,32,39.5061728395
3394,102,20,19.6078431373
3399,19,6,31.5789473684
3404,33,13,39.3939393939
3406,5,1,20.0
3407,74,14,18.9189189189
3408,251,57,22.7091633466
3410,57,20,35.0877192982
3415,121,26,21.4876033058
3420,31,14,45.1612903226
3421,187,70,37.4331550802
3425,7,1,14.2857142857
3429,77,28,36.3636363636
3432,55,27,49.0909090909
3434,301,79,26.2458471761
3435,40,16,40.0
3442,39,6,15.3846153846
3445,24,7,29.1666666667
3446,38,8,21.0526315789
3448,60,26,43.3333333333
3452,21,5,23.8095238095
3458,565,86,15.2212389381
3461,91,27,29.6703296703
3464,30,6,20.0
3467,28,4,14.2857142857
3474,1968,799,40.5995934959
3475,46,4,8.69565217391
3484,33,12,36.3636363636
3485,55,9,16.3636363636
3488,93,17,18.2795698925
3489,5,1,20.0
3493,76,28,36.8421052632
3494,56,26,46.4285714286
3496,61,24,39.3442622951
3497,82,25,30.487804878
3499,41,6,14.6341463415
3501,1821,997,54.7501372872
3508,82,36,43.9024390244
3509,453,161,35.5408388521
3514,224,61,27.2321428571
3525,273,43,15.7509157509
3527,307,155,50.4885993485
3529,56,20,35.7142857143
3534,108,26,24.0740740741
3535,100,23,23.0
3542,377,90,23.8726790451
3543,31,13,41.935483871
3546,473,167,35.3065539112
3560,528,183,34.6590909091
3561,220,68,30.9090909091
3565,18,2,11.1111111111
3566,8,5,62.5
3569,60,5,8.33333333333
3570,79,43,54.4303797468
3571,439,170,38.7243735763
3572,72,42,58.3333333333
3579,15,1,6.66666666667
3583,16,0,0.0
3584,400,166,41.5
3587,100,24,24.0
3590,102,8,7.8431372549
3594,104,35,33.6538461538
3603,1030,428,41.5533980583
3608,30,11,36.6666666667
3609,73,19,26.0273972603
3614,63,19,30.1587301587
3615,25,4,16.0
3617,11,5,45.4545454545
3619,166,38,22.8915662651
3631,440,112,25.4545454545
3636,6,2,33.3333333333
3641,28,9,32.1428571429
3655,105,28,26.6666666667
3656,56,21,37.5
3659,206,94,45.6310679612
3661,162,39,24.0740740741
3665,30,11,36.6666666667
3673,148,54,36.4864864865
3683,43,6,13.9534883721
3694,109,40,36.6972477064
3695,222,53,23.8738738739
3702,18,7,38.8888888889
3707,122,32,26.2295081967
3712,335,156,46.5671641791
3713,209,48,22.966507177
3715,95,17,17.8947368421
3719,154,26,16.8831168831
3730,29,5,17.2413793103
3736,58,34,58.6206896552
3737,530,311,58.679245283
3740,37,5,13.5135135135
3742,399,181,45.3634085213
3743,96,21,21.875
3747,27,4,14.8148148148
3750,65,41,63.0769230769
3757,68,15,22.0588235294
3759,34,9,26.4705882353
3764,4,0,0.0
3765,90,40,44.4444444444
3767,240,98,40.8333333333
3769,164,70,42.6829268293
3776,58,16,27.5862068966
3778,75,6,8.0
3779,66,12,18.1818181818
3784,9,0,0.0
3785,51,15,29.4117647059
3786,27,10,37.037037037
3788,163,37,22.6993865031
3797,228,41,17.9824561403
3798,261,75,28.7356321839
3800,114,30,26.3157894737
3811,306,118,38.5620915033
3819,53,13,24.5283018868
3820,341,111,32.5513196481
3821,35,5,14.2857142857
3827,882,301,34.126984127
3830,46,13,28.2608695652
3831,57,18,31.5789473684
3832,58,16,27.5862068966
3834,382,81,21.2041884817
3836,35,3,8.57142857143
3839,179,52,29.0502793296
3842,1,0,0.0
3848,708,203,28.6723163842
3850,188,66,35.1063829787
3853,138,75,54.347826087
3857,476,178,37.3949579832
3863,42,18,42.8571428571
3873,27,7,25.9259259259
3880,16,5,31.25
3885,17,1,5.88235294118
3886,236,22,9.3220338983
3891,4,0,0.0
3892,65,14,21.5384615385
3893,96,50,52.0833333333
3894,11,2,18.1818181818
3897,70,11,15.7142857143
3898,52,7,13.4615384615
3904,19,8,42.1052631579
3909,24,6,25.0
3915,54,21,38.8888888889
3916,817,387,47.3684210526
3920,24,6,25.0
3927,126,25,19.8412698413
3937,1590,494,31.0691823899
3947,137,48,35.0364963504
3950,35,16,45.7142857143
3955,77,13,16.8831168831
3957,135,34,25.1851851852
3963,150,80,53.3333333333
3965,15,4,26.6666666667
3966,52,11,21.1538461538
3973,182,53,29.1208791209
3974,25,5,20.0
3978,886,217,24.4920993228
3980,43,21,48.8372093023
3981,111,31,27.9279279279
3995,50,26,52.0
3997,17,4,23.5294117647
4001,111,60,54.0540540541
4002,47,10,21.2765957447
4003,108,23,21.2962962963
4007,396,149,37.6262626263
4012,286,60,20.979020979
4013,31,7,22.5806451613
4019,8,0,0.0
4023,114,44,38.5964912281
4035,110,27,24.5454545455
4038,17,4,23.5294117647
4040,108,35,32.4074074074
4048,16,8,50.0
4050,172,27,15.6976744186
4052,81,25,30.8641975309
4055,73,10,13.698630137
4059,13,5,38.4615384615
4061,17,5,29.4117647059
4064,18,0,0.0
4066,56,10,17.8571428571
4068,979,251,25.6384065373
4071,37,5,13.5135135135
4083,110,21,19.0909090909
4086,836,227,27.1531100478
4092,379,126,33.2453825858
4100,77,6,7.79220779221
4105,9,4,44.4444444444
4110,14,2,14.2857142857
4111,118,60,50.8474576271
4115,125,36,28.8
4116,38,10,26.3157894737
4120,93,27,29.0322580645
4126,23,8,34.7826086957
4131,93,42,45.1612903226
4134,103,15,14.5631067961
4137,34,9,26.4705882353
4138,13,4,30.7692307692
4140,43,2,4.6511627907
4144,37,10,27.027027027
4154,65,17,26.1538461538
4160,51,18,35.2941176471
4161,142,52,36.6197183099
4166,23,10,43.4782608696
4172,110,30,27.2727272727
4174,68,28,41.1764705882
4177,66,7,10.6060606061
4186,29,7,24.1379310345
4192,40,6,15.0
4193,47,5,10.6382978723
4194,144,41,28.4722222222
4196,26,5,19.2307692308
4197,164,30,18.2926829268
4200,287,82,28.5714285714
4203,777,168,21.6216216216
4206,69,23,33.3333333333
4211,26,4,15.3846153846
4213,60,16,26.6666666667
4214,39,22,56.4102564103
4215,71,17,23.9436619718
4219,37,3,8.10810810811
4220,10,1,10.0
4221,64,17,26.5625
4223,69,16,23.1884057971
4227,365,139,38.0821917808
4228,127,51,40.157480315
4230,62,12,19.3548387097
4231,21,5,23.8095238095
4234,122,22,18.0327868852
4239,102,24,23.5294117647
4241,32,5,15.625
4243,171,91,53.216374269
4244,54,10,18.5185185185
4249,1725,526,30.4927536232
4257,186,48,25.8064516129
4264,8,2,25.0
4265,18,6,33.3333333333
4271,197,42,21.3197969543
4272,31,13,41.935483871
4273,81,29,35.8024691358
4276,125,16,12.8
4279,4450,1490,33.4831460674
4280,870,363,41.724137931
4281,81,15,18.5185185185
4285,81,19,23.4567901235
4287,34,8,23.5294117647
4299,25,11,44.0
4300,7,2,28.5714285714
4304,374,154,41.1764705882
4308,35,8,22.8571428571
4311,168,50,29.7619047619
4316,9,2,22.2222222222
4319,11,2,18.1818181818
4321,225,55,24.4444444444
4322,51,15,29.4117647059
4323,3731,1461,39.158402573
4332,354,169,47.7401129944
4333,430,285,66.2790697674
4337,351,99,28.2051282051
4343,12,2,16.6666666667
4353,107,59,55.1401869159
4358,18,2,11.1111111111
4361,3,0,0.0
4362,70,18,25.7142857143
4368,49,10,20.4081632653
4376,185,25,13.5135135135
4381,13,2,15.3846153846
4386,8,3,37.5
4396,85,15,17.6470588235
4397,31,7,22.5806451613
4405,95,33,34.7368421053
4407,19,6,31.5789473684
4410,40,11,27.5
4411,131,50,38.1679389313
4418,354,32,9.0395480226
4421,219,43,19.6347031963
4422,22,5,22.7272727273
4425,65,20,30.7692307692
4433,130,49,37.6923076923
4435,493,156,31.6430020284
4445,39,17,43.5897435897
4454,65,6,9.23076923077
4462,37,5,13.5135135135
4465,148,42,28.3783783784
4468,70,26,37.1428571429
4481,56,28,50.0
4482,300,79,26.3333333333
4489,120,18,15.0
4490,290,69,23.7931034483
4491,14,1,7.14285714286
4494,180,25,13.8888888889
4496,19,4,21.0526315789
4497,9,1,11.1111111111
4500,164,60,36.5853658537
4504,166,25,15.0602409639
4505,27,7,25.9259259259
4509,671,355,52.9061102832
4510,184,104,56.5217391304
4525,386,115,29.792746114
4534,75,10,13.3333333333
4540,95,24,25.2631578947
4541,10,1,10.0
4550,10,1,10.0
4552,44,10,22.7272727273
4555,20,4,20.0
4556,88,36,40.9090909091
4558,57,14,24.5614035088
4570,61,21,34.4262295082
4572,150,41,27.3333333333
4574,660,164,24.8484848485
4588,66,17,25.7575757576
4590,371,124,33.423180593
4591,150,46,30.6666666667
4592,30,9,30.0
4593,175,28,16.0
4596,224,168,75.0
4597,51,11,21.568627451
4599,10,1,10.0
4600,231,104,45.0216450216
4612,69,28,40.5797101449
4627,34,6,17.6470588235
4632,84,18,21.4285714286
4636,132,51,38.6363636364
4639,6,0,0.0
4640,39,12,30.7692307692
4642,62,18,29.0322580645
4653,48,5,10.4166666667
4657,18,2,11.1111111111
4659,86,41,47.6744186047
4660,150,30,20.0
4662,23,7,30.4347826087
4665,493,181,36.7139959432
4668,1234,646,52.3500810373
4670,70,34,48.5714285714
4676,11,2,18.1818181818
4678,57,10,17.5438596491
4682,13,2,15.3846153846
4685,263,61,23.1939163498
4687,133,43,32.3308270677
4690,121,22,18.1818181818
4694,26,1,3.84615384615
4702,88,45,51.1363636364
4704,13,4,30.7692307692
4712,30,0,0.0
4714,101,47,46.5346534653
4723,44,6,13.6363636364
4725,2151,546,25.3835425384
4727,327,87,26.6055045872
4728,229,78,34.0611353712
4734,28,10,35.7142857143
4737,138,30,21.7391304348
4747,81,44,54.3209876543
4761,127,33,25.9842519685
4766,14,0,0.0
4767,17,5,29.4117647059
4771,31,7,22.5806451613
4777,82,7,8.53658536585
4779,10,1,10.0
4782,337,91,27.0029673591
4787,330,149,45.1515151515
4790,7,0,0.0
4792,20,2,10.0
4794,520,121,23.2692307692
4798,42,3,7.14285714286
4807,2,0,0.0
4828,10,3,30.0
4830,180,90,50.0
4833,1955,872,44.6035805627
4834,378,60,15.873015873
4838,16,6,37.5
4843,51,17,33.3333333333
4850,63,20,31.746031746
4853,240,121,50.4166666667
4857,21,4,19.0476190476
4869,70,12,17.1428571429
4872,114,18,15.7894736842
4879,414,195,47.1014492754
4880,61,14,22.9508196721
4883,15,5,33.3333333333
4893,393,102,25.9541984733
4898,36,14,38.8888888889
4900,46,9,19.5652173913
4906,28,2,7.14285714286
4907,3,0,0.0
4910,5,1,20.0
4913,234,43,18.3760683761
4915,35,15,42.8571428571
4916,111,49,44.1441441441
4918,430,113,26.2790697674
4919,27,9,33.3333333333
4924,19,1,5.26315789474
4926,259,59,22.7799227799
4927,82,29,35.3658536585
4928,125,46,36.8
4931,90,41,45.5555555556
4937,19,6,31.5789473684
4939,9,0,0.0
4949,47,11,23.4042553191
4950,217,71,32.7188940092
4958,149,85,57.0469798658
4960,57,10,17.5438596491
4964,2,1,50.0
4965,104,22,21.1538461538
4966,40,9,22.5
4975,1,0,0.0
4977,147,33,22.4489795918
4979,71,14,19.7183098592
4993,43,22,51.1627906977
4997,316,115,36.3924050633
4998,17,4,23.5294117647
4999,73,34,46.5753424658
5004,17,2,11.7647058824
5007,81,15,18.5185185185
5008,207,51,24.6376811594
5010,8,2,25.0
5017,153,55,35.9477124183
5018,84,44,52.380952381
5019,47,9,19.1489361702
5021,17,3,17.6470588235
5022,69,21,30.4347826087
5023,376,98,26.0638297872
5026,16,2,12.5
5030,98,44,44.8979591837
5035,47,21,44.6808510638
5038,2,0,0.0
5049,184,49,26.6304347826
5050,118,41,34.7457627119
5055,41,11,26.8292682927
5056,294,81,27.5510204082
5058,237,59,24.8945147679
5066,53,11,20.7547169811
5074,53,4,7.54716981132
5076,18,8,44.4444444444
5077,155,48,30.9677419355
5083,74,24,32.4324324324
5086,46,13,28.2608695652
5106,116,46,39.6551724138
5109,37,5,13.5135135135
5110,97,38,39.175257732
5113,46,11,23.9130434783
5114,50,9,18.0
5132,16,4,25.0
5133,11,2,18.1818181818
5142,8,3,37.5
5144,290,162,55.8620689655
5147,132,45,34.0909090909
5156,18,9,50.0
5168,132,81,61.3636363636
5169,122,24,19.6721311475
5170,4,0,0.0
5171,354,103,29.0960451977
5182,47,16,34.0425531915
5186,112,26,23.2142857143
5188,78,22,28.2051282051
5190,1224,399,32.5980392157
5210,85,23,27.0588235294
5222,9,0,0.0
5232,10,0,0.0
5243,63,8,12.6984126984
5246,166,67,40.3614457831
5249,1,0,0.0
5255,84,29,34.5238095238
5261,75,6,8.0
5266,84,19,22.619047619
5274,561,116,20.6773618538
5284,15,2,13.3333333333
5287,204,30,14.7058823529
5290,76,17,22.3684210526
5291,13,2,15.3846153846
5295,403,201,49.8759305211
5296,48,12,25.0
5298,101,22,21.7821782178
5302,80,6,7.5
5304,135,33,24.4444444444
5309,27,10,37.037037037
5314,317,51,16.0883280757
5321,242,58,23.9669421488
5324,161,18,11.1801242236
5341,25,10,40.0
5343,128,42,32.8125
5346,265,76,28.679245283
5351,82,20,24.3902439024
5353,273,102,37.3626373626
5355,77,24,31.1688311688
5360,57,25,43.8596491228
5363,475,113,23.7894736842
5369,77,15,19.4805194805
5380,1611,802,49.7827436375
5381,104,14,13.4615384615
5382,63,13,20.6349206349
5390,7,1,14.2857142857
5409,381,79,20.7349081365
5416,770,206,26.7532467532
5418,32,10,31.25
5422,52,18,34.6153846154
5427,93,25,26.8817204301
5432,16,1,6.25
5436,1,0,0.0
5438,1,1,100.0
5440,10,2,20.0
5441,234,33,14.1025641026
5445,2174,1090,50.1379944802
5446,41,10,24.3902439024
5460,48,19,39.5833333333
5466,43,14,32.5581395349
5469,70,27,38.5714285714
5471,3,1,33.3333333333
5475,40,9,22.5
5480,53,18,33.9622641509
5486,257,72,28.0155642023
5487,6,2,33.3333333333
5506,42,6,14.2857142857
5507,33,3,9.09090909091
5536,54,17,31.4814814815
5542,368,167,45.3804347826
5544,158,32,20.253164557
5548,146,44,30.1369863014
5549,15,5,33.3333333333
5552,70,5,7.14285714286
5555,438,167,38.1278538813
5556,13,1,7.69230769231
5559,55,10,18.1818181818
5577,144,83,57.6388888889
5581,60,15,25.0
5592,5,0,0.0
5597,449,222,49.4432071269
5599,81,8,9.87654320988
5601,31,12,38.7096774194
5616,84,30,35.7142857143
5618,181,37,20.4419889503
5619,256,96,37.5
5620,827,329,39.7823458283
5627,122,65,53.2786885246
5628,188,77,40.9574468085
5640,200,37,18.5
5645,308,88,28.5714285714
5646,66,19,28.7878787879
5648,20,5,25.0
5651,382,168,43.9790575916
5653,10,2,20.0
5657,19,5,26.3157894737
5662,73,14,19.1780821918
5674,16,4,25.0
5678,104,30,28.8461538462
5682,126,12,9.52380952381
5688,48,15,31.25
5696,306,166,54.2483660131
5697,59,9,15.2542372881
5699,15,2,13.3333333333
5700,26,3,11.5384615385
5703,48,14,29.1666666667
5704,44,14,31.8181818182
5720,132,45,34.0909090909
5726,11,5,45.4545454545
5728,1303,454,34.8426707598
5731,152,31,20.3947368421
5733,129,17,13.1782945736
5744,157,31,19.7452229299
5745,138,45,32.6086956522
5746,139,44,31.654676259
5752,68,26,38.2352941176
5757,8,2,25.0
5764,30,9,30.0
5769,58,22,37.9310344828
5777,16,1,6.25
5782,81,31,38.2716049383
5789,41,5,12.1951219512
5790,68,30,44.1176470588
5791,195,51,26.1538461538
5793,29,16,55.1724137931
5801,268,49,18.2835820896
5802,44,12,27.2727272727
5806,282,91,32.2695035461
5811,95,20,21.0526315789
5812,192,40,20.8333333333
5814,29,10,34.4827586207
5817,107,31,28.9719626168
5819,107,32,29.9065420561
5821,125,46,36.8
5822,208,62,29.8076923077
5827,82,25,30.487804878
5830,10,4,40.0
5834,318,76,23.8993710692
5835,4,2,50.0
5836,83,23,27.7108433735
5845,88,14,15.9090909091
5848,7,1,14.2857142857
5849,50,17,34.0
5852,103,62,60.1941747573
5853,45,10,22.2222222222
5856,82,38,46.3414634146
5861,29,4,13.7931034483
5862,101,22,21.7821782178
5865,61,18,29.5081967213
5868,100,23,23.0
5874,33,10,30.303030303
5876,102,24,23.5294117647
5878,41,5,12.1951219512
5882,48,12,25.0
5883,65,24,36.9230769231
5884,86,14,16.2790697674
5885,16,3,18.75
5889,117,49,41.8803418803
5891,79,23,29.1139240506
5896,12,2,16.6666666667
5897,53,16,30.1886792453
5903,57,18,31.5789473684
5918,65,31,47.6923076923
5921,520,186,35.7692307692
5922,171,42,24.5614035088
5932,68,10,14.7058823529
5935,50,21,42.0
5957,58,10,17.2413793103
5958,125,25,20.0
5963,198,41,20.7070707071
5975,32,9,28.125
5981,193,115,59.585492228
5982,80,17,21.25
5984,120,48,40.0
5987,4727,1478,31.2671884916
5993,16,4,25.0
5999,107,24,22.4299065421
6007,35,6,17.1428571429
6009,12,3,25.0
6010,196,78,39.7959183673
6013,110,21,19.0909090909
6033,46,19,41.3043478261
6040,77,8,10.3896103896
6042,15,6,40.0
6043,55,9,16.3636363636
6044,89,32,35.9550561798
6049,17,3,17.6470588235
6061,70,26,37.1428571429
6062,74,12,16.2162162162
6063,68,19,27.9411764706
6068,80,16,20.0
6069,52,9,17.3076923077
6083,15,6,40.0
6084,114,42,36.8421052632
6088,165,65,39.3939393939
6091,30,4,13.3333333333
6093,29,6,20.6896551724
6094,15,4,26.6666666667
6112,121,10,8.26446280992
6118,38,14,36.8421052632
6120,17,1,5.88235294118
6126,75,10,13.3333333333
6128,40,9,22.5
6130,82,24,29.2682926829
6133,4,0,0.0
6144,839,222,26.4600715137
6146,218,75,34.4036697248
6148,769,407,52.9258777633
6152,42,14,33.3333333333
6158,105,22,20.9523809524
6160,29,1,3.44827586207
6161,56,7,12.5
6165,32,12,37.5
6174,53,21,39.6226415094
6180,182,37,20.3296703297
6193,56,12,21.4285714286
6198,101,48,47.5247524752
6200,64,21,32.8125
6210,844,203,24.0521327014
6212,386,90,23.3160621762
6216,566,179,31.6254416961
6225,37,18,48.6486486486
6234,121,53,43.8016528926
6236,122,38,31.1475409836
6244,649,92,14.1756548536
6251,32,12,37.5
6254,19,8,42.1052631579
6258,201,42,20.8955223881
6260,50,10,20.0
6262,20,6,30.0
6264,196,70,35.7142857143
6266,75,16,21.3333333333
6267,132,50,37.8787878788
6268,113,29,25.6637168142
6276,320,99,30.9375
6277,111,20,18.018018018
6278,27,2,7.40740740741
6282,27,11,40.7407407407
6292,2,0,0.0
6298,89,41,46.0674157303
6300,33,8,24.2424242424
6302,71,43,60.5633802817
6304,53,22,41.5094339623
6305,17,12,70.5882352941
6309,17050,8502,49.8651026393
6310,66,16,24.2424242424
6329,52,14,26.9230769231
6330,1380,364,26.3768115942
6335,87,29,33.3333333333
6340,18,3,16.6666666667
6345,294,73,24.8299319728
6346,22,7,31.8181818182
6349,76,11,14.4736842105
6358,44,12,27.2727272727
6364,66,9,13.6363636364
6365,136,44,32.3529411765
6366,722,400,55.4016620499
6367,485,88,18.1443298969
6369,279,74,26.523297491
6372,490,265,54.0816326531
6380,106,50,47.1698113208
6386,42,11,26.1904761905
6388,49,20,40.8163265306
6391,197,113,57.3604060914
6399,210,62,29.5238095238
6400,54,9,16.6666666667
6402,20,6,30.0
6406,50,14,28.0
6408,44,8,18.1818181818
6414,55,5,9.09090909091
6421,47,13,27.6595744681
6430,121,33,27.2727272727
6432,15,3,20.0
6436,62,22,35.4838709677
6438,217,124,57.1428571429
6440,784,331,42.2193877551
6441,97,19,19.587628866
6443,199,90,45.2261306533
6444,137,22,16.0583941606
6445,17,4,23.5294117647
6448,115,31,26.9565217391
6449,52,10,19.2307692308
6456,43,6,13.9534883721
6460,14,2,14.2857142857
6461,402,106,26.368159204
6475,71,9,12.676056338
6478,24,12,50.0
6479,15,0,0.0
6482,213,32,15.0234741784
6486,24,3,12.5
6491,624,123,19.7115384615
6504,194,56,28.8659793814
6508,246,102,41.4634146341
6509,2362,1489,63.0397967824
6512,276,164,59.4202898551
6521,1297,518,39.9383191981
6522,15,2,13.3333333333
6524,10,8,80.0
6533,21,5,23.8095238095
6540,37,14,37.8378378378
6547,131,33,25.1908396947
6560,362,223,61.6022099448
6563,28,7,25.0
6568,851,294,34.5475910693
6580,9,0,0.0
6583,89,15,16.8539325843
6591,28,4,14.2857142857
6592,59,12,20.3389830508
6600,25,5,20.0
6604,138,39,28.2608695652
6610,826,150,18.1598062954
6615,226,77,34.0707964602
6621,14,3,21.4285714286
6624,13,1,7.69230769231
6629,137,22,16.0583941606
6637,23,4,17.3913043478
6645,28,3,10.7142857143
6651,395,155,39.2405063291
6678,189,84,44.4444444444
6681,43,6,13.9534883721
6682,65,33,50.7692307692
6688,105,10,9.52380952381
6691,62,16,25.8064516129
