UserId,c#,java,javascript
5446,,0.0,0.0
5460,20.0,100.0,0.0
5466,20.0,,0.0
5469,70.59,0.0,0.0
5475,0.0,,0.0
5480,34.48,0.0,50.0
5506,16.67,0.0,100.0
5507,,16.67,0.0
5536,,,100.0
5542,51.59,44.62,16.67
5555,39.51,0.0,12.5
5556,0.0,,0.0
5559,12.5,0.0,0.0
5597,45.45,25.0,40.0
5599,16.13,0.0,0.0
5616,,,25.0
5619,23.08,0.0,0.0
5620,37.96,0.0,0.0
5627,,,66.67
5628,100.0,,41.86
5640,30.36,11.11,0.0
5645,28.09,14.29,50.0
5646,50.0,,21.43
5651,38.1,,43.43
5653,50.0,0.0,0.0
5657,0.0,,0.0
5682,8.96,,0.0
5696,30.0,44.44,50.0
5700,,,50.0
5703,22.22,,0.0
5704,16.67,,33.33
5720,32.61,,0.0
5726,,33.33,100.0
5728,38.06,50.0,66.67
5731,0.0,55.56,0.0
5744,15.22,,14.29
5745,27.27,0.0,0.0
5746,0.0,14.29,20.59
5752,50.0,0.0,100.0
5764,33.33,,0.0
5769,46.15,,100.0
5789,13.33,0.0,0.0
5790,38.1,,42.86
5791,28.3,,13.04
5793,42.86,,50.0
5801,25.0,66.67,0.0
5806,30.0,0.0,33.33
5817,33.33,,31.03
5819,26.92,,0.0
5821,,37.5,0.0
5827,31.03,0.0,100.0
5834,29.87,,16.22
5836,22.22,,0.0
5845,0.0,60.0,0.0
5849,0.0,37.5,16.67
5852,0.0,,50.0
5853,50.0,,0.0
5861,25.0,0.0,0.0
5862,12.5,0.0,0.0
5865,,,9.09
5868,0.0,0.0,33.33
5874,,23.08,0.0
5876,25.0,0.0,0.0
5878,0.0,0.0,25.0
5885,,0.0,100.0
5889,56.52,,0.0
5903,35.71,0.0,16.67
5918,,,50.0
5921,25.0,37.5,33.61
5922,42.86,33.33,20.0
5958,0.0,100.0,14.29
5981,46.43,33.33,30.0
5982,18.52,,50.0
5984,35.29,33.33,30.0
5987,21.35,26.92,27.27
5999,0.0,0.0,0.0
6007,,,20.0
6010,,40.0,41.18
6043,,0.0,0.0
6044,,41.38,20.0
6061,,0.0,0.0
6062,25.0,0.0,20.0
6063,50.0,50.0,0.0
6068,25.0,0.0,0.0
6084,0.0,0.0,12.5
6088,33.8,50.0,28.57
6112,12.5,33.33,0.0
6126,,,0.0
6128,16.67,,0.0
6130,28.0,,40.0
6144,40.0,7.14,24.0
6146,33.98,100.0,18.18
6148,80.0,,0.0
6152,0.0,,0.0
6158,18.52,,0.0
6160,,,0.0
6161,0.0,0.0,0.0
6165,40.0,,50.0
6200,0.0,25.0,0.0
6210,22.58,10.0,0.0
6212,24.39,0.0,28.57
6216,,0.0,25.0
6225,,0.0,50.0
6234,38.1,,44.44
6236,0.0,0.0,0.0
6244,13.04,0.0,11.63
6254,,0.0,14.29
6258,18.18,14.29,21.21
6260,0.0,,40.0
6264,0.0,33.33,0.0
6266,0.0,0.0,100.0
6267,50.0,,0.0
6268,25.0,,62.5
6277,,13.33,0.0
6278,,0.0,50.0
6282,0.0,47.06,0.0
6298,50.0,,100.0
6302,,0.0,60.0
6304,,,0.0
6305,,,50.0
6309,52.46,47.06,32.39
6310,29.41,100.0,10.0
6329,,14.29,33.33
6330,14.29,10.0,0.0
6346,,,0.0
6364,25.0,0.0,0.0
6366,51.46,100.0,0.0
6367,27.84,18.33,0.0
6369,32.47,0.0,50.0
6372,0.0,50.0,50.0
6380,45.45,0.0,50.0
6388,50.0,,42.86
6391,9.09,42.86,100.0
6399,20.0,0.0,0.0
6400,,15.79,40.0
6406,0.0,,50.0
6414,0.0,10.53,0.0
6430,,0.0,33.33
6432,,,33.33
6436,33.33,33.33,20.0
6440,48.0,33.33,45.42
6443,,,100.0
6444,0.0,0.0,0.0
6448,25.0,,50.0
6456,0.0,,0.0
6460,,0.0,0.0
6461,27.16,50.0,39.13
6475,,41.67,0.0
6482,12.5,19.72,18.18
6486,0.0,0.0,33.33
6491,18.33,19.05,35.71
6504,23.88,0.0,33.33
6508,46.77,27.5,0.0
6509,0.0,55.11,66.67
6512,0.0,0.0,35.0
6521,33.33,11.11,36.17
6524,,,87.5
6540,,,0.0
6547,12.5,0.0,0.0
6560,62.5,,0.0
6563,0.0,,100.0
6568,9.09,28.89,0.0
6583,0.0,14.81,0.0
6604,30.77,,32.26
6610,8.11,17.39,22.22
6615,0.0,0.0,16.0
6629,0.0,0.0,10.0
6651,26.83,0.0,36.36
6678,,,27.27
6681,,,0.0
6682,40.0,0.0,75.0
6688,0.0,,0.0
6691,,,8.33
6694,,,0.0
6703,27.27,36.84,100.0
6704,50.0,,0.0
6705,,,28.57
6713,31.03,0.0,0.0
6716,100.0,62.69,0.0
6722,24.47,100.0,50.0
6726,,,11.11
6733,20.0,0.0,20.0
6744,25.93,25.0,25.0
6755,,,0.0
6760,0.0,33.33,40.91
6776,23.53,,0.0
6782,27.27,36.13,46.37
6791,,33.33,16.67
6819,41.38,30.77,10.0
6827,33.33,0.0,0.0
6844,0.0,0.0,50.0
6846,11.11,,0.0
6848,20.0,0.0,45.83
6852,0.0,0.0,50.0
6884,26.67,66.67,0.0
6898,0.0,,0.0
6899,20.0,0.0,0.0
6902,0.0,,25.0
6903,,,25.0
6910,23.81,,0.0
6918,0.0,23.81,0.0
6919,0.0,100.0,40.0
6920,28.9,0.0,18.52
6932,25.12,8.33,0.0
6944,40.0,0.0,0.0
6946,40.0,0.0,32.79
6948,100.0,,28.57
6962,,,17.39
6967,0.0,,0.0
6970,35.71,0.0,50.0
6995,60.0,,0.0
7011,33.33,,0.0
7012,0.0,33.33,42.86
7024,17.5,,0.0
7028,27.27,,40.0
7032,,,25.0
7034,0.0,48.6,66.67
7059,25.0,41.67,16.67
7093,30.77,20.0,100.0
7094,,29.47,13.33
7116,50.0,60.0,33.33
7122,34.54,5.88,25.0
7140,22.22,,0.0
7154,0.0,0.0,25.0
7162,,50.0,0.0
7173,11.54,,21.64
7186,0.0,33.33,100.0
7193,,66.67,14.29
7210,7.69,0.0,30.0
7215,20.0,0.0,37.5
7226,,,12.5
7231,0.0,,40.0
7264,46.67,,31.34
7267,,35.71,0.0
7277,12.5,11.11,16.67
7280,23.56,0.0,17.65
7290,23.53,0.0,50.0
7295,0.0,34.0,42.86
7298,20.0,,0.0
7315,0.0,0.0,0.0
7345,0.0,33.54,0.0
7370,,,32.0
7376,0.0,0.0,28.57
7407,0.0,,0.0
7412,20.0,38.63,35.71
7426,0.0,20.69,12.5
7432,28.57,32.43,31.58
7437,,,0.0
7441,60.0,0.0,23.08
7450,30.23,50.0,25.0
7453,9.09,0.0,100.0
7469,25.0,0.0,45.96
7473,,,50.0
7488,17.65,0.0,28.57
7492,0.0,0.0,0.0
7495,29.73,0.0,33.33
7496,,,50.0
7498,,,50.0
7507,,27.27,0.0
7512,27.27,29.07,30.0
7516,27.66,0.0,38.71
7524,,33.33,0.0
7526,40.0,0.0,40.0
7531,0.0,22.22,66.67
7532,48.9,44.44,0.0
7536,0.0,,33.33
7548,,,0.0
7552,0.0,25.0,21.43
7565,6.06,0.0,50.0
7581,50.0,42.86,55.56
7583,33.68,33.33,25.0
7585,57.69,63.64,68.97
7586,43.64,44.74,52.75
7595,23.08,40.43,27.96
7602,,20.0,32.26
7613,0.0,26.92,43.94
7616,,40.91,28.57
7618,20.0,50.0,0.0
7624,,,0.0
7625,35.94,46.15,53.85
7635,,,0.0
7643,21.99,0.0,100.0
7644,11.11,0.0,0.0
7647,0.0,9.52,0.0
7650,,100.0,0.0
7668,16.0,,0.0
7671,33.33,24.37,0.0
7672,,0.0,0.0
7675,,0.0,7.14
7679,0.0,13.79,17.31
7693,,0.0,0.0
7709,,0.0,0.0
7714,55.58,25.0,51.85
7724,32.35,50.0,25.0
7735,25.0,33.33,0.0
7754,,0.0,50.0
7756,15.63,20.0,0.0
7779,,,0.0
7780,0.0,14.29,33.33
7793,40.66,85.71,36.67
7806,,,0.0
7816,0.0,0.0,41.67
7819,28.57,0.0,0.0
7828,42.86,,33.33
7831,19.15,0.0,30.26
7852,,15.38,43.75
7856,5.0,0.0,0.0
7862,33.56,0.0,100.0
7867,0.0,14.49,36.11
7872,43.87,60.0,26.09
7883,0.0,12.5,4.35
7888,,27.27,0.0
7894,,0.0,28.57
7898,0.0,21.43,50.0
7903,0.0,33.33,50.0
7913,23.81,100.0,40.0
7918,,15.56,0.0
7920,,0.0,0.0
7922,8.33,50.0,20.0
7925,36.36,33.33,0.0
7979,8.33,75.0,23.96
7980,0.0,0.0,0.0
7988,0.0,0.0,9.52
8005,0.0,,38.89
8014,50.0,0.0,0.0
8015,0.0,12.24,0.0
8024,,0.0,0.0
8037,17.86,,62.5
8041,0.0,26.09,11.43
8047,0.0,13.33,16.67
8049,46.43,66.67,100.0
8078,28.09,11.11,25.0
8088,42.86,,0.0
8091,34.0,0.0,0.0
8114,13.46,100.0,100.0
8116,67.8,,0.0
8119,,,25.0
8123,0.0,33.33,53.33
8131,,38.78,27.27
8136,0.0,33.33,33.33
8151,0.0,,20.0
8152,33.14,0.0,0.0
8155,25.38,0.0,50.0
8159,26.67,50.0,0.0
8161,,,0.0
8167,0.0,0.0,0.0
8173,11.76,0.0,0.0
8174,0.0,0.0,100.0
8192,,,50.0
8203,0.0,,0.0
8206,28.57,44.44,31.25
8207,66.67,,0.0
8209,33.33,100.0,0.0
8217,,0.0,0.0
8220,37.24,0.0,0.0
8223,52.94,0.0,100.0
8233,0.0,25.0,0.0
8236,0.0,,23.08
8247,,,50.0
8252,0.0,28.57,25.0
8261,31.25,18.75,0.0
8279,100.0,50.0,40.95
8280,22.22,0.0,0.0
8297,,33.33,0.0
8305,37.5,,33.33
8313,9.52,28.32,0.0
8331,,66.67,12.5
8338,,,60.0
8355,0.0,0.0,0.0
8360,30.77,33.33,7.14
8362,0.0,0.0,20.0
8373,,60.61,0.0
8376,0.0,,20.0
8384,24.39,100.0,36.36
8388,36.0,40.0,63.16
8409,50.0,60.0,26.32
8411,8.0,0.0,0.0
8418,100.0,41.94,41.67
8427,0.0,0.0,40.74
8432,37.5,,66.67
8435,20.0,0.0,27.03
8438,,0.0,0.0
8446,40.24,16.67,0.0
8450,,,50.0
8453,33.33,0.0,0.0
8454,0.0,,0.0
8457,0.0,0.0,33.33
8458,25.0,0.0,12.5
8479,12.2,0.0,50.0
8482,0.0,,0.0
8484,,25.0,0.0
8507,0.0,,25.0
8521,37.9,,0.0
8528,0.0,18.18,0.0
8547,0.0,,0.0
8562,54.05,0.0,0.0
8563,0.0,12.86,14.29
8590,,42.11,42.59
8597,,,0.0
8611,0.0,0.0,0.0
8621,,20.0,100.0
8655,20.0,50.0,52.8
8668,14.29,,0.0
8675,,,0.0
8677,20.0,0.0,0.0
8678,16.67,,0.0
8681,0.0,13.08,0.0
8683,0.0,25.0,50.0
8696,33.33,,0.0
8701,42.86,28.57,0.0
8707,43.49,0.0,51.52
8709,,22.0,0.0
8710,,50.0,10.53
8715,,,27.27
8718,50.0,0.0,0.0
8741,8.7,0.0,0.0
8745,12.75,7.69,8.33
8747,33.33,23.08,85.71
8753,100.0,39.42,22.22
8786,0.0,,0.0
8792,0.0,20.41,27.27
8803,28.57,,11.11
8815,44.44,25.0,34.41
8819,0.0,0.0,0.0
8831,66.67,,0.0
8844,13.33,0.0,35.48
8873,10.53,,0.0
8884,17.39,20.0,0.0
8899,5.56,0.0,0.0
8911,0.0,,25.0
8912,0.0,71.43,0.0
8919,,,0.0
8930,26.67,,31.58
8942,0.0,0.0,0.0
8946,16.67,23.82,25.0
8954,25.34,33.33,37.5
8969,14.29,21.89,11.43
8973,0.0,0.0,0.0
8976,20.97,21.43,0.0
8985,0.0,0.0,40.0
8986,,,60.71
8992,33.33,40.0,100.0
8997,0.0,,0.0
9021,25.0,20.0,33.53
9022,0.0,,100.0
9034,19.49,12.0,0.0
9042,20.0,0.0,100.0
9047,25.0,0.0,66.67
9052,25.0,,50.0
9069,0.0,25.81,0.0
9084,0.0,100.0,100.0
9094,0.0,0.0,14.29
9117,13.33,25.0,0.0
9128,0.0,,22.73
9137,,,0.0
9143,0.0,0.0,50.0
9167,38.1,21.74,57.14
9193,0.0,30.0,33.33
9204,25.93,43.38,50.0
9209,22.22,,41.67
9217,0.0,,20.0
9236,33.33,,0.0
9241,,,0.0
9249,0.0,,8.33
9254,17.65,6.25,22.89
9266,14.63,0.0,0.0
9269,,0.0,0.0
9296,20.0,33.33,26.67
9311,,,0.0
9314,,100.0,25.0
9316,,,0.0
9323,12.5,,0.0
9328,9.38,0.0,0.0
9344,5.56,,25.0
9345,15.92,10.0,13.33
9354,100.0,,0.0
9360,30.0,45.45,53.85
9361,33.33,,0.0
9365,,100.0,0.0
9371,0.0,50.0,33.33
9394,0.0,,15.38
9396,0.0,27.12,17.39
9401,0.0,50.0,50.0
9403,0.0,20.0,0.0
9410,,0.0,0.0
9414,,,62.5
9425,27.03,10.81,14.29
9435,,0.0,0.0
9436,26.67,,0.0
9438,,0.0,16.67
9440,22.22,,50.0
9443,14.29,0.0,14.29
9450,0.0,33.33,0.0
9453,28.07,32.56,12.5
9457,13.51,5.26,0.0
9474,,,100.0
9475,43.48,,53.25
9476,11.93,,100.0
9479,50.0,14.29,0.0
9490,0.0,,0.0
9505,38.46,33.33,0.0
9516,12.5,0.0,0.0
9530,25.0,27.42,33.33
9535,,,0.0
9536,24.59,0.0,27.27
9539,24.39,33.33,16.67
9555,0.0,14.29,100.0
9567,0.0,14.29,100.0
9585,,0.0,33.33
9587,22.22,0.0,0.0
9604,37.66,0.0,0.0
9611,14.71,36.36,0.0
9617,57.14,,0.0
9625,33.33,0.0,50.0
9632,11.43,0.0,0.0
9636,0.0,14.29,0.0
9647,41.18,0.0,0.0
9648,0.0,30.77,0.0
9654,0.0,25.0,0.0
9664,36.89,,25.0
9673,0.0,,0.0
9686,9.09,32.16,14.29
9702,53.85,36.84,6.67
9731,0.0,0.0,33.33
9732,30.83,100.0,100.0
9752,16.67,,0.0
9787,17.65,40.0,0.0
9789,0.0,,16.67
9796,18.8,0.0,26.32
9815,66.67,28.57,100.0
9822,25.0,33.33,33.33
9823,0.0,0.0,16.67
9832,,100.0,0.0
9833,38.1,,100.0
9840,40.0,,0.0
9859,16.67,0.0,21.43
9861,25.0,13.04,0.0
9897,22.22,0.0,33.8
9900,,,0.0
9903,0.0,0.0,22.22
9908,,,14.29
9922,33.33,23.4,0.0
9931,,11.11,0.0
9951,0.0,16.67,19.05
9965,0.0,50.0,18.18
9967,9.09,16.67,33.33
9970,0.0,,56.25
9974,37.5,25.0,0.0
9979,,,44.44
9990,24.72,31.37,34.12
10018,0.0,35.71,25.0
10024,,,50.0
10026,8.33,22.15,41.67
10039,41.38,50.0,50.0
10040,,100.0,0.0
10046,54.55,,25.0
10080,22.22,33.33,0.0
10088,0.0,0.0,0.0
10093,0.0,0.0,42.86
10098,0.0,27.72,16.67
10115,30.77,,50.0
10116,15.0,14.29,66.67
10141,52.11,50.0,46.34
10156,39.09,0.0,50.0
10157,0.0,100.0,33.33
10202,45.28,,46.67
10238,100.0,10.0,100.0
10245,0.0,0.0,33.33
10247,0.0,,0.0
10259,12.5,50.0,50.0
10263,68.4,31.25,52.94
10286,,,33.33
10292,50.0,50.0,0.0
10293,30.77,66.67,50.0
10311,49.02,40.0,50.0
10320,25.0,,0.0
10322,0.0,0.0,44.05
10333,21.05,25.0,34.09
10335,0.0,0.0,0.0
10352,,,0.0
10366,100.0,,33.33
10369,0.0,100.0,18.18
10387,18.43,12.5,0.0
10389,50.0,,50.0
10393,,,100.0
10396,27.03,0.0,0.0
10397,59.57,59.09,100.0
10407,,,0.0
10420,0.0,0.0,0.0
10427,20.0,0.0,42.86
10431,30.81,26.09,41.46
10433,50.0,19.44,0.0
10468,0.0,6.67,0.0
10471,,,0.0
10474,,,0.0
10475,100.0,,0.0
10508,,17.39,10.0
10527,56.25,28.57,100.0
10556,0.0,66.67,100.0
10558,27.27,16.67,14.29
10559,0.0,0.0,0.0
10562,,0.0,0.0
10573,0.0,,0.0
10583,10.81,25.0,23.53
10585,0.0,50.0,48.72
10589,0.0,,0.0
10592,,20.0,0.0
10593,0.0,28.57,50.0
10601,,21.43,50.0
10608,0.0,50.0,25.0
10629,0.0,100.0,28.57
10631,0.0,25.93,0.0
10638,0.0,24.07,30.0
10639,17.9,0.0,22.12
10651,,50.0,37.5
10658,0.0,33.33,33.33
10659,13.27,21.05,0.0
10661,24.32,22.09,33.33
10676,0.0,,20.0
10680,,100.0,27.27
10696,33.33,,0.0
10708,0.0,33.33,20.0
10715,50.0,22.22,50.0
10717,46.15,,48.84
10728,,,20.0
10738,,,33.33
10751,,,12.5
10755,15.38,0.0,0.0
10756,0.0,,0.0
10768,,,80.0
10771,22.22,27.27,27.4
10778,0.0,,15.38
10779,50.0,0.0,14.29
10784,43.64,,66.67
10786,40.0,,100.0
10792,25.0,,0.0
10793,33.33,,0.0
10814,0.0,0.0,33.33
10823,22.22,28.57,28.57
10837,,,33.33
10839,50.0,,33.33
10840,,,0.0
10853,10.99,0.0,0.0
10861,11.54,9.09,15.38
10893,41.07,100.0,83.33
10906,0.0,18.18,33.33
10932,17.65,,37.5
10941,50.0,,0.0
10947,0.0,15.38,50.0
10997,,0.0,0.0
11027,30.53,0.0,12.5
11047,100.0,16.67,21.88
11051,,50.0,0.0
11052,66.67,50.0,22.22
11069,50.0,14.0,0.0
11092,,22.86,28.57
11095,,50.0,50.0
11098,20.0,37.5,0.0
11109,,,100.0
11112,8.62,0.0,0.0
11123,39.68,100.0,66.67
11125,,0.0,0.0
11137,15.79,,25.0
11142,0.0,10.99,0.0
11172,0.0,,0.0
11173,18.92,0.0,0.0
11177,0.0,,50.0
11181,,0.0,17.86
11182,32.6,35.14,50.0
11194,0.0,,0.0
11197,26.83,,7.69
11208,20.51,0.0,16.0
11225,28.57,0.0,0.0
11229,12.5,50.0,0.0
11236,20.0,12.5,0.0
11238,50.0,31.82,0.0
11239,42.86,,66.67
11241,29.59,,20.0
11249,0.0,4.55,0.0
11256,24.24,50.0,23.08
11265,,0.0,0.0
11281,0.0,,11.11
11284,0.0,0.0,20.0
11289,25.0,36.36,33.33
11296,12.5,36.55,0.0
11301,0.0,20.0,4.76
11314,33.33,0.0,0.0
11318,,,0.0
11333,8.7,25.0,66.67
11339,0.0,,20.83
11343,41.38,,0.0
11354,50.0,50.0,39.02
11356,53.33,,0.0
11361,28.85,20.0,0.0
11388,14.49,,36.17
11397,7.69,14.29,20.11
11398,10.0,,25.0
11403,,,25.0
11410,8.96,0.0,12.5
11413,28.3,33.33,0.0
11414,,0.0,0.0
11421,24.14,0.0,0.0
11427,,42.22,50.0
11432,23.93,0.0,50.0
11438,,,28.57
11440,0.0,16.67,0.0
11449,40.0,0.0,0.0
11461,0.0,50.0,0.0
11464,20.0,0.0,0.0
11480,70.0,0.0,50.0
11487,37.5,,40.0
11492,25.15,12.5,26.67
11514,8.33,0.0,33.33
11515,0.0,50.0,0.0
11522,,0.0,11.11
11525,20.69,25.0,25.81
11527,0.0,0.0,50.0
11530,,0.0,33.33
11534,37.5,0.0,75.0
11543,,,36.36
11545,27.27,,0.0
11549,0.0,33.33,27.27
11568,,,46.88
11569,34.38,,35.09
11574,12.0,0.0,33.33
11577,,,10.53
11596,100.0,100.0,50.0
11614,33.33,14.77,16.67
11619,25.0,50.0,41.94
11635,26.36,0.0,0.0
11649,33.33,22.58,20.0
11654,53.66,50.79,42.11
11662,100.0,30.77,41.67
11673,42.86,66.67,0.0
11677,,,28.57
11683,54.61,0.0,62.5
11687,,,40.0
11702,50.0,66.67,56.34
11703,8.33,,0.0
11708,0.0,28.57,35.0
11709,30.59,,0.0
11721,25.0,23.49,20.0
11722,,0.0,0.0
11732,0.0,25.64,33.33
11742,0.0,100.0,50.0
11755,100.0,,100.0
11758,0.0,0.0,0.0
11768,13.33,,0.0
11780,50.0,0.0,33.33
11792,33.33,,23.08
11799,33.33,50.0,25.0
11802,17.39,,0.0
11807,34.62,0.0,0.0
11808,30.77,,50.0
11811,,,0.0
11813,0.0,7.14,0.0
11820,50.0,100.0,26.79
11828,25.0,100.0,100.0
11829,50.0,0.0,50.0
11830,29.41,20.0,0.0
11834,42.86,5.26,55.56
11858,25.0,23.13,50.0
11907,4.62,100.0,100.0
11911,0.0,33.33,50.0
11912,25.0,0.0,55.26
11917,27.27,0.0,36.84
11926,0.0,14.0,35.14
11927,0.0,0.0,100.0
11940,,100.0,47.37
11956,30.0,,100.0
11961,100.0,5.88,0.0
11963,20.37,,100.0
11976,0.0,,100.0
11995,,,41.18
11996,0.0,,14.29
12016,,23.53,0.0
12030,14.29,49.3,43.48
12034,0.0,38.46,28.26
12037,,,40.0
12043,,,8.33
12048,10.0,27.19,20.0
12060,0.0,55.56,37.5
12082,60.0,,0.0
12086,,,33.33
12089,0.0,0.0,50.0
12091,33.33,50.0,40.0
12094,,0.0,0.0
12096,58.82,66.67,30.0
12124,6.25,,33.33
12138,,0.0,0.0
12148,33.33,33.33,36.96
12161,,100.0,26.04
12166,60.0,20.0,16.67
12171,,44.44,50.0
12178,22.7,27.27,25.86
12183,18.0,0.0,0.0
12195,33.33,50.0,0.0
12226,16.67,0.0,57.14
12233,71.43,,33.33
12243,14.81,0.0,38.46
12248,55.74,45.45,100.0
12252,33.33,,0.0
12267,25.0,33.33,57.14
12275,23.91,35.9,27.27
12280,20.0,100.0,29.31
12281,11.11,0.0,0.0
12320,100.0,,50.0
12349,18.49,16.67,13.33
12379,25.17,0.0,0.0
12382,0.0,0.0,0.0
12386,0.0,0.0,0.0
12388,0.0,33.72,31.58
12389,25.58,0.0,50.0
12405,0.0,28.57,100.0
12406,29.41,,80.0
12424,,,100.0
12457,,12.5,0.0
12469,30.43,100.0,0.0
12471,,,41.67
12476,14.63,28.57,25.0
12484,3.85,0.0,0.0
12502,34.43,0.0,57.14
12503,33.33,0.0,20.0
12534,50.0,,25.0
12540,0.0,,11.11
12549,,,25.0
12559,,,16.67
12567,37.5,,0.0
12569,33.33,0.0,37.5
12570,12.5,0.0,33.33
12579,29.27,31.58,25.7
12582,,75.0,55.56
12597,23.33,40.0,11.11
12601,27.82,,50.0
12604,0.0,25.0,30.77
12605,0.0,0.0,21.21
12624,4.0,0.0,7.69
12631,46.67,26.32,0.0
12636,,0.0,100.0
12637,0.0,,4.0
12643,49.75,0.0,50.0
12649,0.0,0.0,31.25
12652,0.0,0.0,0.0
12663,20.0,,0.0
12682,14.29,10.0,0.0
12689,20.0,,0.0
12695,,100.0,27.27
12702,28.26,20.0,0.0
12704,0.0,26.92,100.0
12707,37.4,30.0,39.0
12711,28.93,27.66,35.71
12716,27.84,39.53,28.0
12719,,19.6,33.33
12725,20.63,8.0,21.15
12744,34.21,25.93,34.48
12752,36.62,,0.0
12772,39.58,33.33,28.75
12802,22.22,0.0,25.0
12804,,,0.0
12855,0.0,0.0,35.48
12860,7.69,24.6,0.0
12862,23.08,,50.0
12868,,0.0,0.0
12870,28.0,26.92,15.94
12874,,0.0,0.0
12887,,100.0,37.5
12895,33.33,23.53,0.0
12915,43.48,100.0,0.0
12916,,13.73,0.0
12918,12.0,,0.0
12919,11.54,37.5,14.29
12930,,0.0,46.67
12943,2.82,15.13,0.0
12950,38.83,23.68,39.39
12958,26.04,0.0,16.67
12960,24.35,30.73,12.0
12968,33.33,0.0,0.0
12971,37.63,0.0,50.0
12975,10.0,50.0,20.0
12983,0.0,28.57,28.13
13000,0.0,0.0,0.0
13005,25.0,23.38,0.0
13018,15.38,14.29,20.27
13019,,,35.71
13022,,0.0,0.0
13028,0.0,,33.33
13030,30.0,100.0,100.0
13051,0.0,12.5,0.0
13054,0.0,0.0,21.43
13055,,0.0,21.43
13070,33.33,45.83,82.14
13075,0.0,28.36,22.22
13087,35.01,50.0,25.0
13097,100.0,,0.0
13100,18.75,0.0,16.67
13103,15.29,,0.0
13131,26.09,,50.0
13136,0.0,33.33,0.0
13139,60.0,,0.0
13144,23.26,40.0,50.0
13145,42.86,,0.0
13153,0.0,,18.18
13154,49.86,28.57,33.33
13169,0.0,,0.0
13189,0.0,30.85,100.0
13198,30.99,12.5,27.8
13202,,,0.0
13209,0.0,12.5,0.0
13216,,,17.39
13227,23.53,,0.0
13238,0.0,,0.0
13249,45.7,43.75,63.35
13251,,23.53,0.0
13257,10.0,0.0,40.0
13263,15.79,20.0,5.0
13271,0.0,,100.0
13279,25.26,12.5,31.48
13281,0.0,0.0,16.0
13285,,25.68,0.0
13289,0.0,100.0,28.57
13295,31.25,0.0,57.14
13317,,39.08,0.0
13320,0.0,,50.0
13356,13.46,0.0,34.92
13365,,6.25,0.0
13368,16.67,,100.0
13370,15.38,0.0,25.0
13375,33.33,,38.89
13376,29.09,0.0,0.0
13379,50.0,20.99,27.27
13397,12.5,12.5,13.73
13422,5.26,14.29,0.0
13430,33.33,75.0,33.33
13433,32.08,10.0,33.33
13435,,33.33,50.0
13440,28.57,,100.0
13442,25.0,,42.86
13447,0.0,38.84,46.34
13460,33.33,,0.0
13466,42.86,100.0,100.0
13467,0.0,0.0,0.0
13468,0.0,,66.67
13480,50.0,50.0,25.0
13491,0.0,2.7,0.0
13495,21.74,,14.29
13498,,,0.0
13502,29.09,,50.0
13508,50.0,28.57,29.55
13531,37.5,41.5,0.0
13552,41.49,28.57,0.0
13578,42.86,,50.0
13603,20.0,,0.0
13611,30.0,0.0,14.29
13627,41.92,40.91,35.29
13663,33.33,33.7,33.33
13675,11.11,42.86,33.33
13687,23.74,21.19,60.0
13688,22.73,,0.0
13700,29.41,,33.33
13702,50.0,,100.0
13713,25.42,21.88,0.0
13724,31.58,17.65,22.22
13744,21.0,4.35,50.0
13757,0.0,9.09,0.0
13760,0.0,0.0,0.0
13780,,100.0,100.0
13792,0.0,42.62,0.0
13793,23.68,100.0,42.86
13800,,0.0,11.11
13803,0.0,0.0,50.0
13813,26.32,0.0,28.57
13816,0.0,25.0,41.18
13824,0.0,36.21,20.0
13825,100.0,0.0,30.23
13828,36.36,0.0,50.0
13831,,,100.0
13834,0.0,10.0,0.0
13850,,,22.22
13855,35.34,25.0,0.0
13860,0.0,50.0,12.5
13871,,,50.0
13895,17.54,24.0,35.29
13911,13.51,0.0,28.57
13913,30.2,0.0,36.67
13924,5.41,0.0,0.0
13925,,8.33,30.0
13930,33.33,4.76,18.18
13940,,18.42,0.0
13954,41.67,100.0,0.0
13956,33.33,33.33,27.78
13973,,,0.0
13986,0.0,0.0,0.0
13989,,,33.33
13990,13.33,0.0,0.0
13992,12.5,0.0,50.0
14007,0.0,16.22,16.67
14009,50.0,25.0,0.0
14032,,0.0,0.0
14033,22.94,0.0,20.0
14038,,100.0,0.0
14054,50.0,25.0,30.0
14057,100.0,21.43,28.57
14064,25.0,,0.0
14065,5.26,13.33,0.0
14072,0.0,,0.0
14089,23.53,41.67,33.33
14092,0.0,11.11,28.57
14099,,,0.0
14102,,,0.0
14104,50.0,52.0,43.07
14118,30.43,,33.33
14122,0.0,56.25,100.0
14131,40.0,,25.0
14132,,,50.0
14139,100.0,9.52,0.0
14148,3.23,6.67,16.67
14149,23.21,30.0,0.0
14160,,10.0,33.33
14167,100.0,40.91,50.0
14193,,0.0,0.0
14200,0.0,0.0,0.0
14253,0.0,,6.9
14256,33.33,,50.0
14260,0.0,33.33,0.0
14280,42.67,,0.0
14302,42.86,38.1,50.0
14337,100.0,0.0,33.33
14343,6.67,22.5,30.4
14357,36.84,16.13,34.25
14359,22.95,0.0,33.33
14379,,6.25,0.0
14388,28.57,0.0,0.0
14395,6.25,100.0,0.0
14419,50.0,46.32,36.36
14439,50.0,,0.0
14440,12.96,0.0,12.5
14451,74.0,,40.0
14454,28.41,52.94,53.68
